Customer ID,Gender,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_0,Offer_1,Offer_2,Offer_3,Offer_4,Offer_5,Internet Type_0,Internet Type_1,Internet Type_2,Internet Type_3,Contract_0,Contract_1,Contract_2,Payment Method_0,Payment Method_1,Payment Method_2
2208-NQBCT,1,0,0,0,0,-0.484377018,-0.34258913,3,0,-0.624213341,-1.309202992,1,-0.234603537,0,1,0.118271419,0,0,0,0,0,1,1,1,0,0.533853399,-0.985110335,-0.246126165,-0.261453144,-0.876400577,-1.0432166,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2228-BZDEE,1,0,0,1,0,-0.484377018,0.969734824,1,1,0.433651147,-1.101464737,1,-1.87E-15,1,1,0.428747855,0,0,0,0,1,0,0,1,1,0.648296936,-0.8139696,6.259405569,-0.261453144,2.87E-15,-4.69E-15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2235-DWLJU,0,0,0,0,0,-0.484377018,0.874710533,1,1,-0.271591845,-0.104321113,1,1.105628816,1,1,0.118271419,0,0,1,0,1,1,1,1,1,1.253967351,0.348654406,-0.246126165,-0.261453144,0.533726785,0.429702979,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2239-CFOUJ,1,0,1,1,0,-0.484377018,-0.092407619,1,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2257-BOVXD,1,0,0,0,0,-0.484377018,-1.044409351,1,0,-0.624213341,-0.852178831,1,-0.979541696,0,1,-0.502681453,1,0,0,1,0,0,0,1,1,-0.274294043,-0.726477186,-0.246126165,-0.261453144,-0.78464275,-0.811370618,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2277-DJJDL,1,0,0,0,0,-0.484377018,1.692470847,3.249582793,0,-0.624213341,-1.267655341,1,0.207108693,0,1,-0.916650034,0,0,1,0,1,1,1,1,0,1.07437903,-0.940824607,-0.246126165,-0.261453144,-0.836989917,-0.996503675,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2284-VFLKH,1,0,0,0,0,-0.484377018,-0.9826602,3,0,-0.624213341,-1.101464737,1,-0.060675244,0,1,-0.554427525,0,1,0,0,0,1,1,1,1,0.702877701,-0.770762915,-0.246126165,-0.261453144,-0.741144346,-0.833545736,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2293-IJWPS,1,1,0,1,0,-0.484377018,-0.802784304,1,1,0.433651147,-1.184560039,1,-0.87518472,1,1,-9.01E-15,0,0,1,0,1,1,1,1,0,1.90E-14,-0.847397457,-0.246126165,-0.261453144,-0.853653485,-0.927494651,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2294-DMMUS,0,0,0,0,0,-0.484377018,-0.400297728,3,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2302-OUZXB,0,0,1,0,0,-0.484377018,-1.038229682,1,0,-0.624213341,0.228060095,1,1.607723699,1,1,-0.916650034,0,0,0,0,1,1,0,1,1,1.236360653,0.658025062,-0.246126165,-0.261453144,1.265456983,0.891110534,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2307-FYNNL,1,1,0,0,0,-0.484377018,1.173378676,2,0,-0.624213341,-1.309202992,1,-0.199817878,0,0,-1.020142179,0,0,0,0,0,0,0,0,0,-1.547258315,-1.011681772,-0.246126165,-0.261453144,-0.87576337,-1.064057367,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2321-OMBXY,1,0,0,0,0,-0.484377018,-0.874515997,3,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2330-PQGDQ,1,0,0,0,0,-0.484377018,-1.037564179,1,0,-0.624213341,-1.059917086,1,0.915292194,1,1,-0.140458944,0,0,1,0,0,0,0,0,1,0.877184012,-0.736818016,-0.246126165,2.303440712,-0.589585231,-0.740475713,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2332-EFBJY,1,0,0,1,0,-0.484377018,-0.071349209,3,1,-0.271591845,-1.309202992,1,0.507052956,0,1,-0.45093538,0,0,0,0,0,0,0,1,1,0.142984701,-0.99010091,-0.246126165,-0.261453144,-0.86281484,-1.043145434,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2338-BQEZT,1,0,0,0,0,-0.484377018,0.134671438,3,0,-0.624213341,-0.976821784,1,-0.167657552,0,1,-0.657919671,0,0,0,0,0,1,1,1,1,1.90E-14,-0.700287911,-0.246126165,-0.261453144,-0.679539642,-0.759537348,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2359-KMGLI,1,0,1,0,0,-0.484377018,-1.021306897,3.249582793,0,-0.624213341,-0.976821784,1,-0.843680727,0,1,-0.347443235,0,0,0,0,0,1,0,1,1,0.683510333,-0.66564613,-0.246126165,-0.261453144,-0.790990776,-0.765106035,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2360-RDGRO,1,0,0,1,0,-0.484377018,0.470417592,2,1,-0.271591845,0.352703048,1,-0.458413151,1,1,0.480493928,0,0,1,0,1,1,0,1,1,0.301444984,0.328444828,-0.246126165,9.87E-16,-0.115370874,0.221601311,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2386-LAHRK,1,0,0,1,1,2.746375752,0.150168146,1,1,-0.271591845,-1.267655341,1,-1.130498327,1,1,1.722399672,1,0,0,0,0,0,0,1,0,-0.272533374,-0.969846371,-0.246126165,-0.261453144,-0.885994753,-1.033975781,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2386-OWURY,1,0,1,0,0,-0.484377018,-3.46E-16,1,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2400-XIWIO,1,0,0,1,0,-0.484377018,0.250991817,2,1,-0.271591845,1.557584926,1,1.098409151,0,1,-9.01E-15,1,1,1,1,1,1,1,1,1,1.586733945,2.366689849,-0.246126165,-0.261453144,2.435609734,2.589713177,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2403-BCASL,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,1.142813083,3,0,-0.624213341,-5.02E-15,0,-1.50263924,0,1,1.463669309,0,0,0,0,1,1,1,1,1,-0.689812118,-0.619157356,-0.246126165,9.87E-16,-0.899628581,-0.760466055,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2408-TZMJL,0,0,1,0,0,-0.484377018,-0.854123091,2,0,-0.624213341,0.601988954,1,-0.569333458,1,1,-0.45093538,0,1,0,1,0,0,0,1,1,1.07790037,1.004352945,-3.25E-16,9.87E-16,-0.096098364,0.762237232,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2408-WITXK,1,0,0,0,0,-0.484377018,0.530312843,2,0,-0.624213341,-1.267655341,1,0.403352314,0,1,0.066525347,0,0,0,0,1,0,0,1,1,0.535614069,-0.95224448,-0.246126165,-0.261453144,-0.829800297,-1.003413829,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2418-TPEUN,1,0,0,1,0,-0.484377018,0.712232782,3,1,-0.271591845,-0.644440576,1,-0.340273179,1,1,-0.347443235,0,0,0,0,1,1,1,1,1,0.989866879,-2.45E-15,-0.246126165,-0.261453144,-0.537658861,-4.69E-15,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2424-WVHPL,1,0,1,0,0,-0.484377018,1.192202897,3,0,-0.624213341,-0.519797623,1,1.414105411,1,1,-0.347443235,0,0,1,0,1,1,0,0,1,1.201147257,-0.19237332,-0.246126165,4.868334569,0.168955758,-0.063739651,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2430-USGXP,1,0,0,1,0,-0.484377018,0.287927222,1,0,-0.624213341,-1.309202992,1,1.034744833,0,1,-0.088712871,0,0,0,0,0,0,0,1,1,0.164112739,-0.989831149,-0.246126165,-0.261453144,-0.853148528,-1.040071092,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2433-KMEAS,0,0,0,0,0,-0.484377018,-2.80E-16,3.249582793,0,-0.624213341,-1.184560039,1,1.340596095,1,1,0.014779274,0,0,0,0,1,0,0,0,1,0.746894446,-0.87628434,-0.246126165,0.166029165,-0.691297917,-0.898747415,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2439-QKJUL,1,0,0,1,0,-0.484377018,0.260023641,3,0,-0.624213341,-1.309202992,1,-0.484666478,0,0,-1.020142179,0,0,0,0,0,0,0,0,0,-1.533172957,-1.011501932,-0.246126165,-0.261453144,-0.880981255,-1.065459325,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2446-PLQVO,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,-0.481726747,3,0,-0.624213341,-0.769083529,1,-0.760326414,0,1,0.221763565,0,0,0,0,1,1,0,1,0,0.915918747,-0.451658391,-0.246126165,-0.261453144,-0.709259944,-0.571561236,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2455-USLMV,0,0,1,0,0,-0.484377018,-0.850462825,3,0,-0.624213341,-1.309202992,1,-0.308112853,0,1,-0.347443235,0,0,0,0,0,0,0,1,1,0.215172163,-0.989179227,-0.246126165,-0.261453144,-0.877747128,-1.046835357,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2460-FPSYH,1,0,0,0,0,-0.484377018,-0.941208883,3.249582793,0,-0.624213341,-1.309202992,1,-1.187599314,0,1,-0.45093538,0,1,0,0,0,0,0,1,1,0.348983069,-0.987470742,-0.246126165,-0.261453144,-0.893857648,-1.050251293,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2479-BRAMR,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,2.021609509,2,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2495-TTHBQ,0,0,0,1,0,-0.484377018,0.779115812,1,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2499-AJYUA,0,0,0,1,0,-0.484377018,-2.80E-16,1,1,-0.271591845,1.557584926,1,1.297934438,1,1,-9.01E-15,1,0,1,0,0,0,0,1,0,0.030301833,1.119091197,-0.246126165,-0.261453144,2.691454409,1.678049674,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2501-XWWTZ,1,0,0,0,0,-0.484377018,1.571539484,2,0,-6.26E-16,-0.81063118,1,0.820780216,0,1,-0.088712871,0,0,0,0,1,0,0,1,1,0.660621625,-0.544051458,-0.246126165,-0.261453144,-0.346340425,-0.537273779,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2516-XSJKX,0,0,0,0,0,-0.484377018,-0.793514801,2,0,-0.624213341,-1.309202992,1,1.353722758,0,0,-1.020142179,0,0,0,0,0,0,0,0,1,-1.557822334,-1.011816653,-0.246126165,-0.261453144,-0.847305459,-1.055741698,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2521-NPUZR,0,1,0,0,0,-0.484377018,-1.032810588,1,0,-0.624213341,-0.81063118,1,0.857534874,0,1,1.153192873,0,0,0,0,0,1,1,1,1,0.70992038,-2.45E-15,-0.246126165,-0.261453144,-0.337587844,-4.69E-15,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2550-AEVRU,1,0,1,0,0,-0.484377018,1.142147581,3.249582793,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2575-GFSOE,0,1,0,0,0,-0.484377018,1.381823655,1,1,-0.271591845,0.601988954,1,-1.314271617,1,1,1.618907527,1,1,1,0,1,0,1,1,1,1.208189936,1.017458823,-0.246126165,-0.261453144,-0.737453354,0.582793844,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2589-AYCRP,1,0,1,0,0,-0.484377018,0.759816231,3,0,-0.624213341,-0.228964066,1,1.313686434,1,1,-9.01E-15,0,1,0,0,0,0,0,1,1,0.598998182,-0.066822157,-0.246126165,-0.261453144,0.493294189,0.088917106,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2592-HODOV,1,0,0,0,1,2.746375752,0.34064455,1,0,-0.624213341,-1.143012388,1,-0.675659433,0,1,-9.01E-15,0,0,0,0,0,0,0,1,1,0.185240777,-0.878419946,-0.246126165,-0.261453144,-0.823885091,-0.943236423,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2592-SEIFQ,0,0,0,0,0,-0.484377018,0.296531222,3.249582793,0,-0.624213341,-1.267655341,0,-1.50263924,0,1,0.066525347,1,0,0,0,0,1,0,1,1,-0.76904226,-0.988347465,-0.246126165,-0.261453144,-0.899628581,-1.052653123,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2599-CIPQE,0,1,0,1,0,-0.484377018,-0.874611069,3.249582793,1,-0.271591845,-0.104321113,1,-1.186286647,1,1,1.1014468,0,0,0,0,0,1,1,1,1,0.724005738,0.158967617,-0.246126165,-0.261453144,-0.725779239,-0.093184307,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2604-XVDAM,0,0,0,0,0,-0.484377018,0.401015159,1,1,-0.271591845,-0.685988227,1,0.980269179,1,1,0.32525571,0,1,0,0,1,1,1,1,1,1.252206681,-2.45E-15,-3.25E-16,-0.261453144,-0.17191399,-0.316935232,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2607-DHDAK,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,-0.195275335,2,0,-0.624213341,-5.02E-15,1,-1.87E-15,1,1,-9.01E-15,0,0,0,0,1,1,0,1,1,1.118395776,-2.45E-15,-0.246126165,-0.261453144,2.87E-15,1.164677192,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2612-PHGOX,0,0,1,0,0,-0.484377018,-0.983848598,2,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2640-PMGFL,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,0.321154825,3,0,-0.624213341,-1.184560039,0,-1.50263924,0,1,-9.01E-15,0,0,0,0,0,0,0,1,1,-1.381755353,-0.974814465,-0.246126165,-0.261453144,-0.899628581,-1.04194274,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2656-FMOKZ,0,0,0,0,0,-0.484377018,-0.633746597,3,0,-0.624213341,-1.018369435,1,0.977643846,0,1,0.273509637,1,0,0,0,0,0,0,0,1,-0.513745138,-0.856546843,1.482923229,0.166029165,-0.536156014,-0.841840056,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2660-EMUBI,0,0,0,0,0,-0.484377018,2.107174153,3.249582793,0,-0.624213341,-1.059917086,1,1.671388017,0,1,-0.243951089,0,0,1,0,1,1,1,1,1,1.088464389,-0.723757099,4.311068588,-0.261453144,-0.492633565,-0.734995983,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2674-MIAHT,1,0,0,0,0,-0.484377018,-1.045597749,1,0,-0.624213341,-0.935274133,1,-0.319270517,0,1,-0.709665743,1,1,0,0,1,1,1,1,1,1.607861982,-0.551829561,-0.246126165,-0.261453144,-0.682857928,-0.643025464,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2674-MLXMN,0,0,0,0,0,-0.484377018,-0.648387659,3.249582793,0,-0.624213341,-1.101464737,1,-0.727509755,0,1,0.221763565,0,0,0,0,1,1,0,1,1,0.938807455,-0.816195126,-0.246126165,-0.261453144,-0.814435189,-0.891193215,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2676-ISHSF,0,1,0,0,0,-0.484377018,1.142147581,3.249582793,0,-0.624213341,-1.309202992,1,0.654071589,1,1,1.981130036,0,0,0,0,0,0,0,1,1,0.373632446,-0.987156021,-0.246126165,-0.261453144,-0.860121739,-1.040017718,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2690-DVRVK,1,0,0,0,0,-0.484377018,-0.884593611,3.249582793,0,-0.624213341,-0.39515467,1,-0.275296194,1,1,0.221763565,0,0,1,0,0,0,0,1,1,0.583152154,-0.158967943,-0.246126165,-0.261453144,-0.382528981,-0.243218621,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2692-AQCPF,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,-0.854978737,3.249582793,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2696-ECXKC,1,0,0,0,0,-0.484377018,0.638789797,2,0,-0.624213341,-1.309202992,1,-0.056737245,0,1,0.32525571,0,0,0,0,0,0,0,1,1,0.172916088,-0.989718749,-0.246126165,-0.261453144,-0.873142405,-1.045899533,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2696-NARTR,0,0,1,0,0,-0.484377018,-1.044409351,1,0,-0.624213341,-0.062773462,1,-0.489917144,1,1,-0.916650034,0,0,0,0,0,0,0,1,1,0.333137041,-0.024065073,-0.246126165,-0.261453144,-0.324543132,-0.11929131,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2712-SYWAY,1,0,0,0,0,-0.484377018,-0.892294429,3,0,-0.624213341,-1.143012388,1,1.132538477,1,1,-0.036966799,0,0,0,0,1,1,1,1,1,1.070857691,-0.812823116,-0.246126165,9.87E-16,-0.658271351,-0.842306189,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2722-VOJQL,0.503488561,0.196657472,0.165017037,0.487262697,0.233327925,-5.42E-17,-0.999725593,3.249582793,0,-0.624213341,-0.852178831,1,0.376442654,0,1,-9.01E-15,0,1,0,1,0,0,0,0,1,0.681749663,-0.557921658,5.678625718,3.158405331,-0.486574085,-0.577151273,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2761-XECQW,1,1,0,0,1,2.746375752,-0.377432954,3.249582793,0,-0.624213341,-1.309202992,1,-1.03401735,0,1,1.6706536,0,0,0,0,0,0,1,1,1,-0.705658147,-1.000936301,-0.246126165,-0.261453144,-0.891044319,-1.060075667,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2775-SEFEE,1,0,0,1,0,-0.484377018,-0.154964881,3,0,-0.624213341,-0.852178831,1,-0.872559387,0,1,0.170017492,0,0,0,1,1,0,0,1,1,-0.163371846,-0.693678771,-0.246126165,-0.261453144,-0.7611262,-0.778453093,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2777-PHDEI,1,0,1,0,0,-0.484377018,-0.01829913,2,0,-0.624213341,-1.309202992,1,1.201453461,0,1,-0.243951089,0,0,0,0,0,0,0,0,1,0.178198097,-0.989651308,-0.246126165,3.158405331,-0.850094743,-1.010558828,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2789-HQBOU,0,0,1,0,0,-0.484377018,0.486056908,3.249582793,1,-0.271591845,-0.353607019,1,1.763274662,1,1,-0.45093538,0,1,1,0,1,1,0,1,1,1.401863615,0.073386009,-0.246126165,-0.261453144,0.536179431,0.212573989,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2805-EDJPQ,0,0,0,0,0,-0.484377018,1.435111413,1,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2806-MLNTI,0,1,0,0,0,-0.484377018,-1.012037394,1,0,-0.624213341,-1.22610769,1,1.555873378,0,1,2.912559344,0,0,0,0,1,0,0,1,1,0.52681072,-0.91090364,-0.246126165,-0.261453144,-0.731550171,-0.941617411,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2826-UWHIS,1,0,0,1,0,-0.484377018,1.897873527,2,1,0.081029651,0.685084256,0,-1.50263924,0,1,-0.761411816,0,1,0,0,1,0,0,0,1,-0.445079015,0.121650709,-0.246126165,1.875958403,-0.899628581,-0.156379123,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2830-LEWOA,1,0,0,1,0,-0.484377018,-2.80E-16,3,1,0.081029651,-1.267655341,1,-0.508950806,0,0,-1.020142179,0,0,0,0,0,0,0,0,0,-1.570147023,-1.004757912,-0.246126165,-0.261453144,-0.863223615,-1.054866365,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2842-JTCCU,1,0,0,0,0,-0.484377018,-2.80E-16,1,0,-0.624213341,-0.852178831,1,0.345594994,1,1,1.153192873,0,0,0,1,1,1,1,1,1,1.250446011,-0.511612724,-0.246126165,9.87E-16,-0.493354931,-0.51241217,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2845-KDHVX,0,0,0,0,0,-0.484377018,0.401775734,3.249582793,0,-0.624213341,-1.143012388,1,0.541182282,0,1,-0.761411816,0,0,0,0,0,0,0,1,1,0.187001446,-0.874958016,-0.246126165,-0.261453144,-0.712433957,-0.907511425,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2851-STERV,0,0,0,0,0,-0.484377018,-0.226031071,1,0,-0.624213341,-1.018369435,1,-0.646780773,0,1,3.378273998,0,0,0,0,0,0,0,0,1,0.199326135,-0.773010921,-0.246126165,0.166029165,-0.774206981,-0.841551836,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2856-HYAPG,1,0,0,0,0,-0.484377018,0.099019503,1,0,-0.624213341,0.43579835,0,-1.50263924,0,1,-0.399189307,0,0,1,0,0,1,0,1,1,1.90E-14,-0.087436376,2.450446641,-0.261453144,-0.899628581,-0.346867371,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2868-MZAGQ,1,0,0,1,0,-0.484377018,-0.967781459,2,1,-0.271591845,-0.021225811,1,-1.109495665,0,1,-0.761411816,0,0,0,0,0,0,0,1,1,1.90E-14,0.034720297,2.36804767,-0.261453144,-0.669176009,-0.181763798,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2868-SNELZ,1,0,1,0,0,-0.484377018,-0.988412045,3,0,-0.624213341,-0.727535878,1,1.541434048,1,1,-0.036966799,0,0,0,0,0,0,0,1,0,0.394760484,-0.505363266,-0.246126165,-0.261453144,-0.063204048,-0.422857714,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2869-ADAWR,0,0,1,1,0,-0.484377018,-0.623003481,1,0.450267727,-6.64E-16,-5.08E-15,0.905565471,-4.17E-15,0.370111958,0.783222457,-9.08E-15,0.247282168,0.303261399,0.301476554,0.250202823,0.334901834,0.341554438,0.310400779,0.698198929,0.641408405,1.50E-14,-4.74E-15,-2.59E-16,9.96E-16,8.39E-16,-2.58E-15,0.60863216,0.06441668,0.104332306,0.05127373,0.074314457,0.097030667,0.106603927,0.2028233,0.47379523,0.216777543,0.567093948,0.194872627,0.238033425,0.612364108,0.340580886,0.047055006
2874-YXVVA,0,0,0,0,0,-0.484377018,-2.80E-16,3,0,-0.624213341,-1.309202992,1,1.527651051,0,1,0.532240001,0,0,0,0,0,0,0,1,1,0.199326135,-0.989381548,-0.246126165,-0.261453144,-0.844119424,-1.037043007,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2884-GBPFB,1,0,1,1,0,-0.484377018,0.305372902,1,1,-0.271591845,-0.228964066,1,-0.806926069,1,1,0.170017492,0,0,0,0,0,0,0,1,1,0.389478475,-0.169376214,-0.246126165,-0.261453144,-0.555536729,-0.302659466,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
